"Scenario","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PDoesntFile","P Files","DDoesntAnswer","D Answers","Settles1","DoesntSettle1","PAbandons1","PDoesntAbandon1","DDefaults1","DDoesntDefault1","POrDQuits1","P Loses","P Wins"
"WarmCosts70000","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","Truly Not Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","Truly Not Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","Truly Not Liable MutOptLiability2",0.018,0,0.018,0.444444,0.666667,0.666667,0,0,,,,,0,,,,,0.111111,0,0.555556,0.7,1028060,930833,1028060,930833,41111.1,69166.7,0,0,0,0,,0.111111,0,0,0,0,2,0.333333,0.666667,0,0.666667,0,0.666667,0.111111,0.555556,0,0.555556,0.111111,0.166667,0.388889
"WarmCosts70000","Truly Not Liable MutOptLiability1",0.105,0,0.105,0.363492,0.27619,0.27619,0,0,,,,,0,,,,,0.0952381,0.00952381,0.171429,0.444444,1003670,982238,1003670,982238,14095.2,17761.9,0,0,0,0,,0.0952381,0.00952381,0,0,0,1,0.72381,0.27619,0,0.27619,0,0.27619,0.0952381,0.180952,0.00952381,0.171429,0.104762,0.0952381,0.0761905
"WarmCosts70000","Truly Not Liable MutOptLiability0",0.273,0,0.273,0.319292,0.164835,0.14652,0,0,,,,,0,,,,,0.0549451,0.021978,0.069597,0.789474,1009890,983516,1009890,983516,6593.41,16483.5,0,0,0,0,,0.0549451,0.021978,0.003663,0,0,0,0.835165,0.164835,0.018315,0.14652,0,0.14652,0.0549451,0.0915751,0.021978,0.0695971,0.0769231,0.014652,0.0549451
"WarmCosts70000","Truly Not Liable MutOptLiability-1",0.09,0,0.09,0.372222,0.111111,0.0666667,0,0,,,,,0,,,,,0.0222222,0.0333333,0.011111,1,1011940,985722,1011940,985722,2333.33,14277.8,0,0,0,0,,0.0222222,0.0333333,0.0333333,0,0,-1,0.888889,0.111111,0.0444444,0.0666667,0,0.0666667,0.0222222,0.0444444,0.0333333,0.0111111,0.0555556,0,0.0111111
"WarmCosts70000","Truly Not Liable MutOptLiability-2",0.017,0,0.017,0.431373,0.0588235,0,0,0,,,,,0,,,,,0,0,0,,1008240,991176,1008240,991176,588.235,8823.53,0,0,0,0,,0,0,0,0,0,-2,0.941176,0.0588235,0.0588235,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","Truly Not Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","Truly Not Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","Damages Strength1",0.199,0,0.199,0.477387,0.0603015,0.0552764,0,0,,,,,0,,,,,0.0201005,0,0.035176,1,1001030,996055,1001030,996055,2914.57,1783.92,23241.2,0,0,0,,0.0201005,0,0,0.477387,0,-0.0603015,0.939698,0.0603015,0.00502513,0.0552764,0,0.0552764,0.0201005,0.0351759,0,0.0351759,0.0201005,0,0.0351759
"WarmCosts70000","Damages Strength2",0.194,0,0.194,0.520619,0.319588,0.28866,0,0,,,,,0,,,,,0.134021,0,0.154639,0.866667,1007890,978299,1007890,978299,13814.4,9252.58,32113.4,0,0,0,,0.134021,0,0,0.505155,0,-0.0618557,0.680412,0.319588,0.0309278,0.28866,0,0.28866,0.134021,0.154639,0,0.154639,0.134021,0.0206186,0.134021
"WarmCosts70000","Damages Strength3",0.214,0,0.214,0.493769,0.406542,0.271028,0,0,,,,,0,,,,,0.0420561,0.046729,0.182243,0.897436,1035650,948458,1035650,948458,15887.9,21495.3,22546.7,0,0,0,,0.0420561,0.046729,0.0046729,0.471963,0,0.0514019,0.593458,0.406542,0.135514,0.271028,0,0.271028,0.0420561,0.228972,0.046729,0.182243,0.088785,0.0186916,0.163551
"WarmCosts70000","Damages Strength4",0.203,0,0.203,0.495074,0.55665,0.344828,0,0,,,,,0,,,,,0.0935961,0.118227,0.133005,0.666667,1051820,932512,1051820,932512,15665,22192.1,26477.8,0,0,0,,0.0935961,0.118227,0.0246305,0.53202,0,-0.0197044,0.44335,0.55665,0.211823,0.344828,0,0.344828,0.0935961,0.251232,0.118227,0.133005,0.211823,0.044335,0.08867
"WarmCosts70000","Damages Strength5",0.19,0,0.19,0.502632,0.657895,0.389474,0,0,,,,,0,,,,,0.0894737,0.0736842,0.226316,0.581395,1057890,920316,1057890,920316,21789.5,24842.1,29157.9,0,0,0,,0.0894737,0.0736842,0.0157895,0.5,0,0.0421053,0.342105,0.657895,0.268421,0.389474,0,0.389474,0.0894737,0.3,0.0736842,0.226316,0.163158,0.0947368,0.131579
"WarmCosts70000","PDamagesSignal1",0.196,0,0.196,0.477891,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,26658.2,0,0,0,,0,0,0,0.484694,0,-0.0357143,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PDamagesSignal2",0.205,0,0.205,0.495122,0.341463,0.292683,0,0,,,,,0,,,,,0.165854,0.0097561,0.117073,1,1010370,977439,1010370,977439,12195.1,9682.93,29731.7,0,0,0,,0.165854,0.0097561,0.00487805,0.478049,0,-0.0731707,0.658537,0.341463,0.0487805,0.292683,0,0.292683,0.165854,0.126829,0.0097561,0.117073,0.17561,0,0.117073
"WarmCosts70000","PDamagesSignal3",0.196,0,0.196,0.527211,0.418367,0.27551,0,0,,,,,0,,,,,0,0.0357143,0.239796,0.829787,1036890,944184,1036890,944184,18928.6,21173.5,26045.9,0,0,0,,0,0.0357143,0,0.535714,0,0.0510204,0.581633,0.418367,0.142857,0.27551,0,0.27551,0,0.27551,0.0357143,0.239796,0.0357143,0.0408163,0.19898
"WarmCosts70000","PDamagesSignal4",0.23,0,0.23,0.491304,0.591304,0.386957,0,0,,,,,0,,,,,0.16087,0.104348,0.121739,0.678571,1047020,937109,1047020,937109,15869.6,19847.8,25021.7,0,0,0,,0.16087,0.104348,0.026087,0.491304,0,0.0217391,0.408696,0.591304,0.204348,0.386957,0,0.386957,0.16087,0.226087,0.104348,0.121739,0.265217,0.0391304,0.0826087
"WarmCosts70000","PDamagesSignal5",0.173,0,0.173,0.498073,0.641618,0.381503,0,0,,,,,0,,,,,0.0231214,0.0867052,0.271676,0.617021,1061940,914249,1061940,914249,23815,30491.3,25520.2,0,0,0,,0.0231214,0.0867052,0.0115607,0.49711,0,-0.0115607,0.358382,0.641618,0.260116,0.381503,0,0.381503,0.0231214,0.358382,0.0867052,0.271676,0.109827,0.104046,0.16763
"WarmCosts70000","DDamagesSignal1",0.203,0,0.203,0.479475,0.108374,0.108374,0,0,,,,,0,,,,,0.0591133,0,0.049261,1,1000760,994606,1000760,994606,4630.54,2315.27,27290.6,0,0,0,,0.0591133,0,0,0.497537,0,-0.08867,0.891626,0.108374,0,0.108374,0,0.108374,0.0591133,0.0492611,0,0.0492611,0.0591133,0,0.0492611
"WarmCosts70000","DDamagesSignal2",0.188,0,0.188,0.514184,0.31383,0.31383,0,0,,,,,0,,,,,0.106383,0,0.207447,0.923077,1008300,975053,1008300,975053,16648.9,9388.3,30478.7,0,0,0,,0.106383,0,0,0.494681,0,-0.0319149,0.68617,0.31383,0,0.31383,0,0.31383,0.106383,0.207447,0,0.207447,0.106383,0.0159574,0.191489
"WarmCosts70000","DDamagesSignal3",0.208,0,0.208,0.495192,0.399038,0.235577,0,0,,,,,0,,,,,0.0625,0,0.173077,0.805556,1031110,953894,1031110,953894,15000,19711.5,23798.1,0,0,0,,0.0625,0,0,0.461538,0,0.0240385,0.600962,0.399038,0.163462,0.235577,0,0.235577,0.0625,0.173077,0,0.173077,0.0625,0.0336538,0.139423
"WarmCosts70000","DDamagesSignal4",0.205,0,0.205,0.501626,0.560976,0.395122,0,0,,,,,0,,,,,0.0780488,0.195122,0.121951,0.68,1056710,927634,1056710,927634,15658.5,27317.1,23000,0,0,0,,0.0780488,0.195122,0.0390244,0.512195,0,0.0829268,0.439024,0.560976,0.165854,0.395122,0,0.395122,0.0780488,0.317073,0.195122,0.121951,0.273171,0.0390244,0.0829268
"WarmCosts70000","DDamagesSignal5",0.196,0,0.196,0.49915,0.612245,0.295918,0,0,,,,,0,,,,,0.0714286,0.0408163,0.183673,0.527778,1056510,925230,1056510,925230,18265.3,20612.2,28877.6,0,0,0,,0.0714286,0.0408163,0.00510204,0.520408,0,-0.0357143,0.387755,0.612245,0.316327,0.295918,0,0.295918,0.0714286,0.22449,0.0408163,0.183673,0.112245,0.0867347,0.0969388
"WarmCosts70000","MutOptDamages5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","MutOptDamages3",0.001,0,0.001,0.5,1,1,0,0,,,,,0,,,,,1,0,0,,990000,990000,990000,990000,20000,0,135000,0,0,0,,1,0,0,1,0,-1,0,1,0,1,0,1,1,0,0,0,1,0,0
"WarmCosts70000","MutOptDamages2",0.027,0,0.027,0.481481,0.481481,0.407407,0,0,,,,,0,,,,,0,0,0.407407,0.818182,1032220,938519,1032220,938519,29259.3,39259.3,12592.6,0,0,0,,0,0,0,0.296296,0,0.0740741,0.518519,0.481481,0.0740741,0.407407,0,0.407407,0,0.407407,0,0.407407,0,0.0740741,0.333333
"WarmCosts70000","MutOptDamages1",0.183,0,0.183,0.497268,0.491803,0.415301,0,0,,,,,0,,,,,0.120219,0.0437158,0.251366,0.869565,1028140,950219,1028140,950219,21639.3,18551.9,27486.3,0,0,0,,0.120219,0.0437158,0.010929,0.513661,0,-0.0273224,0.508197,0.491803,0.0765027,0.415301,0,0.415301,0.120219,0.295082,0.0437158,0.251366,0.163934,0.0327869,0.218579
"WarmCosts70000","MutOptDamages0",0.559,0,0.559,0.499702,0.386404,0.266547,0,0,,,,,0,,,,,0.0679785,0.0536673,0.144902,0.716049,1030040,956190,1030040,956190,13774.6,15035.8,27102,0,0,0,,0.0679785,0.0536673,0.00894454,0.502683,0,-0.0161002,0.613596,0.386404,0.119857,0.266547,0,0.266547,0.0679785,0.198569,0.0536673,0.144902,0.121646,0.0411449,0.103757
"WarmCosts70000","MutOptDamages-1",0.198,0,0.198,0.500842,0.378788,0.151515,0,0,,,,,0,,,,,0.0707071,0.040404,0.040404,0.5,1038010,954672,1038010,954672,7323.23,14494.9,23131.3,0,0,0,,0.0707071,0.040404,0.00505051,0.484848,0,-0.010101,0.621212,0.378788,0.227273,0.151515,0,0.151515,0.0707071,0.0808081,0.040404,0.040404,0.111111,0.020202,0.020202
"WarmCosts70000","MutOptDamages-2",0.03,0,0.03,0.466667,0.133333,0.0666667,0,0,,,,,0,,,,,0,0.0666667,0,,1018670,979333,1018670,979333,2000,8166.67,45333.3,0,0,0,,0,0.0666667,0.0333333,0.566667,0,0.166667,0.866667,0.133333,0.0666667,0.0666667,0,0.0666667,0,0.0666667,0.0666667,0,0.0666667,0,0
"WarmCosts70000","MutOptDamages-3",0.002,0,0.002,0.333333,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts70000","PSignal Liab 1 Dam 1",0.043,0,0.043,0.189922,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,2325.58,0,0,0,,0,0,0,0.0465116,0,-0.348837,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 1 Dam 2",0.037,0,0.037,0.211712,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,5405.41,0,0,0,,0,0,0,0.0540541,0,-0.351351,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 1 Dam 3",0.025,0,0.025,0.193333,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 1 Dam 4",0.042,0,0.042,0.210317,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,9523.81,0,0,0,,0,0,0,0.0714286,0,-0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 1 Dam 5",0.035,0,0.035,0.185714,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-0.228571,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 2 Dam 1",0.046,0,0.046,0.336957,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,19565.2,0,0,0,,0,0,0,0.347826,0,0.0217391,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 2 Dam 2",0.042,0,0.042,0.337302,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,22023.8,0,0,0,,0,0,0,0.285714,0,-0.0714286,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 2 Dam 3",0.042,0,0.042,0.384921,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,44642.9,0,0,0,,0,0,0,0.452381,0,-0.238095,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 2 Dam 4",0.052,0,0.052,0.317308,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,21634.6,0,0,0,,0,0,0,0.173077,0,0.0192308,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 2 Dam 5",0.027,0,0.027,0.364198,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,58333.3,0,0,0,,0,0,0,0.407407,0,-0.518519,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 3 Dam 1",0.037,0,0.037,0.522523,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,30405.4,0,0,0,,0,0,0,0.540541,0,-0.0810811,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 3 Dam 2",0.056,0,0.056,0.502976,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,37053.6,0,0,0,,0,0,0,0.482143,0,2.67643E-17,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 3 Dam 3",0.047,0,0.047,0.48227,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,36170.2,0,0,0,,0,0,0,0.361702,0,0.0638298,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 3 Dam 4",0.047,0,0.047,0.524823,1,0.851064,0,0,,,,,0,,,,,0.787234,0.0638298,0,,1021910,959574,1021910,959574,18510.6,20957.4,56914.9,0,0,0,,0.787234,0.0638298,0.12766,0.531915,0,-0.212766,0,1,0.148936,0.851064,0,0.851064,0.787234,0.0638298,0.0638298,0,0.851064,0,0
"WarmCosts70000","PSignal Liab 3 Dam 5",0.044,0,0.044,0.515152,1,0.863636,0,0,,,,,0,,,,,0.0909091,0.0909091,0.681818,0.6,1063860,883409,1063860,883409,52727.3,66136.4,35795.5,0,0,0,,0.0909091,0.0909091,0.0454545,0.477273,0,-0.0681818,0,1,0.136364,0.863636,0,0.863636,0.0909091,0.772727,0.0909091,0.681818,0.181818,0.272727,0.409091
"WarmCosts70000","PSignal Liab 4 Dam 1",0.038,0,0.038,0.653509,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,36842.1,0,0,0,,0,0,0,0.684211,0,-0.0263158,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 4 Dam 2",0.039,0,0.039,0.666667,1,0.897436,0,0,,,,,0,,,,,0.871795,0.025641,0,,1009230,971795,1009230,971795,18974.4,16282.1,52948.7,0,0,0,,0.871795,0.025641,0.025641,0.692308,0,-0.102564,0,1,0.102564,0.897436,0,0.897436,0.871795,0.025641,0.025641,0,0.897436,0,0
"WarmCosts70000","PSignal Liab 4 Dam 3",0.039,0,0.039,0.641026,1,0.846154,0,0,,,,,0,,,,,0,0.153846,0.692308,0.740741,1073330,873590,1073330,873590,53076.9,58076.9,24487.2,0,0,0,,0,0.153846,0,0.717949,0,0.358974,0,1,0.153846,0.846154,0,0.846154,0,0.846154,0.153846,0.692308,0.153846,0.179487,0.512821
"WarmCosts70000","PSignal Liab 4 Dam 4",0.051,0,0.051,0.640523,1,0.686275,0,0,,,,,0,,,,,0,0.254902,0.431373,0.590909,1093430,868137,1093430,868137,38431.4,46372.5,25392.2,0,0,0,,0,0.254902,0,0.784314,0,0.156863,0,1,0.313725,0.686275,0,0.686275,0,0.686275,0.254902,0.431373,0.254902,0.176471,0.254902
"WarmCosts70000","PSignal Liab 4 Dam 5",0.039,0,0.039,0.636752,1,0.538462,0,0,,,,,0,,,,,0,0.179487,0.358974,0.571429,1105380,861282,1105380,861282,33333.3,46666.7,25128.2,0,0,0,,0,0.179487,0,0.717949,0,0.205128,0,1,0.461538,0.538462,0,0.538462,0,0.538462,0.179487,0.358974,0.179487,0.153846,0.205128
"WarmCosts70000","PSignal Liab 5 Dam 1",0.032,0,0.032,0.807292,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,53125,0,0,0,,0,0,0,0.96875,0,0.34375,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","PSignal Liab 5 Dam 2",0.031,0,0.031,0.817204,1,0.806452,0,0,,,,,0,,,,,0,0.0322581,0.774194,1,1056940,886290,1056940,886290,56774.2,43548.4,26774.2,0,0,0,,0,0.0322581,0,0.967742,0,0.16129,0,1,0.193548,0.806452,0,0.806452,0,0.806452,0.0322581,0.774194,0.0322581,0,0.774194
"WarmCosts70000","PSignal Liab 5 Dam 3",0.043,0,0.043,0.806202,1,0.488372,0,0,,,,,0,,,,,0,0.0232558,0.465116,0.95,1101630,860233,1101630,860233,38139.5,43837.2,13372.1,0,0,0,,0,0.0232558,0,0.953488,0,0.255814,0,1,0.511628,0.488372,0,0.488372,0,0.488372,0.0232558,0.465116,0.0232558,0.0232558,0.44186
"WarmCosts70000","PSignal Liab 5 Dam 4",0.038,0,0.038,0.798246,1,0.368421,0,0,,,,,0,,,,,0,0.210526,0.157895,1,1132110,846316,1132110,846316,21578.9,31973.7,6842.11,0,0,0,,0,0.210526,0,0.947368,0,0.526316,0,1,0.631579,0.368421,0,0.368421,0,0.368421,0.210526,0.157895,0.210526,0,0.157895
"WarmCosts70000","PSignal Liab 5 Dam 5",0.028,0,0.028,0.797619,1,0.25,0,0,,,,,0,,,,,0,0.142857,0.107143,1,1135540,846607,1135540,846607,17857.1,19464.3,10178.6,0,0,0,,0,0.142857,0,0.928571,0,0.535714,0,1,0.75,0.25,0,0.25,0,0.25,0.142857,0.107143,0.142857,0,0.107143
"WarmCosts70000","DSignal Liab 1 Dam 1",0.038,0,0.038,0.197368,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,7236.84,0,0,0,,0,0,0,0.131579,0,0.315789,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","DSignal Liab 1 Dam 2",0.039,0,0.039,0.209402,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,4487.18,0,0,0,,0,0,0,0.0512821,0,0.435897,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","DSignal Liab 1 Dam 3",0.044,0,0.044,0.212121,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,4545.45,0,0,0,,0,0,0,0.0454545,0,0.454545,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","DSignal Liab 1 Dam 4",0.042,0,0.042,0.198413,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,8333.33,0,0,0,,0,0,0,0.0714286,0,0.309524,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts70000","DSignal Liab 1 Dam 5",0.036,0,0.036,0.185185,0.0277778,0.0277778,0,0,,,,,0,,,,,0.0277778,0,0,,999722,999722,999722,999722,555.556,277.778,3472.22,0,0,0,,0.0277778,0,0,0.0277778,0,0.277778,0.972222,0.0277778,0,0.0277778,0,0.0277778,0.0277778,0,0,0,0.0277778,0,0
"WarmCosts70000","DSignal Liab 2 Dam 1",0.041,0,0.041,0.284553,0.0243902,0.0243902,0,0,,,,,0,,,,,0,0,0.02439,1,1001590,996707,1001590,996707,1707.32,3292.68,11585.4,0,0,0,,0,0,0,0.195122,0,-0.219512,0.97561,0.0243902,0,0.0243902,0,0.0243902,0,0.0243902,0,0.0243902,0,0,0.0243902
"WarmCosts70000","DSignal Liab 2 Dam 2",0.027,0,0.027,0.388889,0.037037,0.037037,0,0,,,,,0,,,,,0,0,0.037037,0,998704,998704,998704,998704,2592.59,0,25370.4,0,0,0,,0,0,0,0.333333,0,0.592593,0.962963,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0
"WarmCosts70000","DSignal Liab 2 Dam 3",0.038,0,0.038,0.385965,0.157895,0.157895,0,0,,,,,0,,,,,0.0789474,0,0.078947,0.666667,1002370,990526,1002370,990526,7105.26,6578.95,22894.7,0,0,0,,0.0789474,0,0,0.263158,0,0.210526,0.842105,0.157895,0,0.157895,0,0.157895,0.0789474,0.0789474,0,0.0789474,0.0789474,0.0263158,0.0526316
"WarmCosts70000","DSignal Liab 2 Dam 4",0.04,0,0.04,0.383333,0.325,0.325,0,0,,,,,0,,,,,0.1,0,0.225,0.666667,1011130,971125,1011130,971125,17750,19750,28375,0,0,0,,0.1,0,0,0.25,0,0.45,0.675,0.325,0,0.325,0,0.325,0.1,0.225,0,0.225,0.1,0.075,0.15
"WarmCosts70000","DSignal Liab 2 Dam 5",0.034,0,0.034,0.352941,0.323529,0.323529,0,0,,,,,0,,,,,0.0588235,0,0.264706,0.333333,1003380,976912,1003380,976912,19705.9,13235.3,36911.8,0,0,0,,0.0588235,0,0,0.294118,0,0.205882,0.676471,0.323529,0,0.323529,0,0.323529,0.0588235,0.264706,0,0.264706,0.0588235,0.176471,0.0882353
"WarmCosts70000","DSignal Liab 3 Dam 1",0.052,0,0.052,0.496795,0.0769231,0.0769231,0,0,,,,,0,,,,,0.0769231,0,0,,999231,999231,999231,999231,1538.46,384.615,28750,0,0,0,,0.0769231,0,0,0.5,0,-0.0576923,0.923077,0.0769231,0,0.0769231,0,0.0769231,0.0769231,0,0,0,0.0769231,0,0
"WarmCosts70000","DSignal Liab 3 Dam 2",0.042,0,0.042,0.484127,0.142857,0.142857,0,0,,,,,0,,,,,0.119048,0,0.02381,1,1000950,995000,1000950,995000,4047.62,2142.86,32261.9,0,0,0,,0.119048,0,0,0.428571,0,-0.238095,0.857143,0.142857,0,0.142857,0,0.142857,0.119048,0.0238095,0,0.0238095,0.119048,0,0.0238095
"WarmCosts70000","DSignal Liab 3 Dam 3",0.058,0,0.058,0.502874,0.344828,0.344828,0,0,,,,,0,,,,,0.12069,0,0.224138,0.615385,1005600,976293,1005600,976293,18103.4,15086.2,38189.7,0,0,0,,0.12069,0,0,0.413793,0,-0.0862069,0.655172,0.344828,0,0.344828,0,0.344828,0.12069,0.224138,0,0.224138,0.12069,0.0862069,0.137931
"WarmCosts70000","DSignal Liab 3 Dam 4",0.042,0,0.042,0.47619,0.619048,0.619048,0,0,,,,,0,,,,,0.238095,0,0.380952,0.6875,1020000,948571,1020000,948571,31428.6,25238.1,60000,0,0,0,,0.238095,0,0,0.571429,0,0.0714286,0.380952,0.619048,0,0.619048,0,0.619048,0.238095,0.380952,0,0.380952,0.238095,0.119048,0.261905
"WarmCosts70000","DSignal Liab 3 Dam 5",0.049,0,0.049,0.5,0.755102,0.755102,0,0,,,,,0,,,,,0.204082,0,0.55102,0.592593,1024080,933265,1024080,933265,42653.1,42857.1,62346.9,0,0,0,,0.204082,0,0,0.469388,0,0.0204082,0.244898,0.755102,0,0.755102,0,0.755102,0.204082,0.55102,0,0.55102,0.204082,0.22449,0.326531
