"OptionSet","Exploit","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"soallroundshighcosts","0.0010150671057617044","PLiabilitySignal4",0.1908,0,0.19076,0.653282,1,0.148878,1,1,0.666432,0.217371,0.146282,0.0999906,0.010065,,,,,0.000209688,0.0264206,1,1,0.605607,0.408411,0.0839183,0.0551821,0.0578738,,,,,0,0.00712938,0.04718,0.573333,1113270,841759,1113270,841759,44974.8,84692.8,9645.64,0,0,0.0679388,72222.2,0.000209688,0.03355,0,0.726567,0,0.168379,1,0.148878,0,0.851122,0.010065,0.000209688,0.0264206,0.0578738,0,0.00712938,0.02013,0.0270497
"soallroundshighcosts","0.0010150671057617044","PLiabilitySignal5",0.1943,0,0.19428,0.801283,0.999794,0.0181182,1,1,0.700758,0.25,0.134586,0.121611,0.00164711,,,,,0.000205888,0.00329421,1,1,0.708995,0.484127,0.0948612,0.0501069,0.00473543,,,,,0,0.00267655,0.005559,0.740741,1132540,848897,1132540,848897,18567,60063.8,3628.79,0,0,0.00638254,76612.9,0.000205888,0.00597076,0,0.927939,0,0.391188,0.999794,0.0181182,0.000205888,0.981676,0.00164711,0.000205888,0.00329421,0.00473543,0,0.00267655,0.00144122,0.0041178
"soallroundshighcosts","0.0010150671057617044","DLiabilitySignal1",0.1868,0,0.18676,0.197116,0.213964,0.21375,1,1,0.280728,0.166667,0.113144,0.013645,0.169629,,,,,0.000428357,0,1,1,0.49183,0.166667,0.0781349,0.0220537,0.0122082,,,,,0.00792461,0,0.02356,0.181818,989655,978639,989655,978639,31705.9,18314.4,8788.82,0,0,0.181838,25000,0.00835297,0,0,0.0689655,0,0.35468,0.213964,0.21375,0.786036,0.000214179,0.169629,0.000428357,0,0.0122082,0.00792461,0,0.0192761,0.0042836
"soallroundshighcosts","0.0010150671057617044","DLiabilitySignal2",0.1947,0,0.19468,0.347339,0.599548,0.464352,1,1,0.406858,0.192994,0.132076,0.0740669,0.259708,,,,,0.0053421,0.0532155,1,1,0.566338,0.400609,0.0851686,0.0868637,0.0780768,,,,,0.00575303,0.00780768,0.054448,0.464151,1007850,916351,1007850,916351,75798.2,61663.7,25951.3,0,0,0.337785,37165.5,0.0110951,0.0610232,0,0.281282,0,0.151223,0.599548,0.464352,0.400452,0.135196,0.259708,0.0053421,0.0532155,0.0780768,0.00575303,0.00780768,0.0291761,0.0252722
"soallroundshighcosts","0.0010150671057617044","DLiabilitySignal3",0.2351,0,0.23512,0.502835,0.874787,0.254508,1,1,0.440619,0.234626,0.161212,0.124805,0.129126,,,,,0.0052739,0.0217761,1,1,0.537486,0.460496,0.075678,0.0368557,0.0723035,,,,,0.000850629,0.00612453,0.019054,0.660714,1078630,870958,1078630,870958,50410,82380.5,16615.4,0,0,0.201429,47508.4,0.00612453,0.0279006,0.000170126,0.501701,0,0.0185437,0.874787,0.254508,0.125213,0.620279,0.129126,0.0052739,0.0217761,0.0723035,0.000850629,0.00612453,0.00646478,0.0125893
"soallroundshighcosts","0.0010150671057617044","DLiabilitySignal4",0.1941,0,0.19412,0.652037,0.970328,0.0024727,1,1,0.583333,0.555556,0.16759,0.115768,0.00123635,,,,,0,0.000824232,1,1,0.666667,0.666667,0.020455,0.0318688,0.000412116,,,,,0,0,0,,1130740,854408,1130740,854408,14851.6,74249.9,3234.6,0,0,0.00164846,75000,0,0.000824232,0,0.72347,0,-0.168968,0.970328,0.0024727,0.0296724,0.967855,0.00123635,0,0.000824232,0.000412116,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","DLiabilitySignal5",0.1893,0,0.18932,0.804176,0.998944,0.000422565,1,1,0.833333,0.833333,0.151309,0.158435,0.000422565,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1134830,850144,1134830,850144,15028.5,57446.7,2776.25,0,0,0.00042256,125000,0,0,0,0.935559,0,-0.360025,0.998944,0.000422565,0.00105641,0.998521,0.000422565,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","MutOptLiability3",0.0008,0,0.0008,0.516667,1,0.95,1,1,0.675439,0.166667,0.130407,0.0303733,0,,,,,0,0.05,1,1,0.759259,0.240741,0.0633912,0.0540457,0.05,,,,,0,0,0.85,0.470588,969750,758000,969750,758000,272250,193250,44250.2,0,0,0.05,75000,0,0.05,0,0.45,0,3,1,0.95,0,0.05,0,0,0.05,0.05,0,0,0.45,0.4
"soallroundshighcosts","0.0010150671057617044","MutOptLiability2",0.0333,0,0.03328,0.518029,1,0.674279,1,1,0.641711,0.188948,0.142859,0.0593954,0.0805288,,,,,0.00360577,0.0865385,1,1,0.651551,0.316627,0.0909344,0.0571453,0.110577,,,,,0.0444712,0.0336538,0.314904,0.419847,1018530,822004,1018530,822004,159465,123494,40694.2,0,0,0.191106,55581.8,0.0480769,0.120192,0,0.533654,0,2,1,0.674279,0,0.325721,0.0805288,0.00360577,0.0865385,0.110577,0.0444712,0.0336538,0.182692,0.132212
"soallroundshighcosts","0.0010150671057617044","MutOptLiability1",0.2049,0,0.20488,0.50423,0.904725,0.424248,1,1,0.442399,0.189139,0.144232,0.0582937,0.215346,,,,,0.00507614,0.0460758,1,1,0.514026,0.413366,0.0841609,0.0647169,0.107185,,,,,0.00546661,0.00819992,0.0369,0.465608,1054730,869630,1054730,869630,75635.5,80465.1,17047.6,0,0,0.32253,40352.6,0.0105428,0.0542757,0,0.5041,0,1,0.904725,0.424248,0.0952753,0.480476,0.215346,0.00507614,0.0460758,0.107185,0.00546661,0.00819992,0.0197189,0.0171808
"soallroundshighcosts","0.0010150671057617044","MutOptLiability0",0.5215,0,0.52148,0.499898,0.702002,0.145662,1,1,0.269616,0.215464,0.134266,0.101605,0.118049,,,,,0.00230114,0.00613638,1,1,0.452,0.461333,0.0521306,0.0416696,0.0170285,,,,,0.000383524,0.000306819,0.001457,0.578947,1071120,901200,1071120,901200,27681.6,51630.6,9154.33,0,0,0.135077,34050.3,0.00268467,0.0064432,7.67048E-05,0.50257,0,0,0.702002,0.145662,0.297998,0.55634,0.118049,0.00230114,0.00613638,0.0170285,0.000383524,0.000306819,0.00061364,0.0008438
"soallroundshighcosts","0.0010150671057617044","MutOptLiability-1",0.2054,0,0.20544,0.501493,0.659852,0.0225857,1,1,0.183908,0.280172,0.0335099,0.137113,0.0221963,,,,,0,0.000389408,1,1,,,,,0,,,,,0,0,0,,1085490,902240,1085490,902240,12269.3,52502.4,7808.12,0,0,0.0221963,34100.9,0,0.000389408,0,0.501752,0,-1,0.659852,0.0225857,0.340148,0.637266,0.0221963,0,0.000389408,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","MutOptLiability-2",0.033,0,0.03304,0.492333,0.558111,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1075350,916283,1075350,916283,8371.67,48335.4,13686.4,0,0,0,,0,0,0,0.484262,0,-2,0.558111,0,0.441889,0.558111,0,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","MutOptLiability-3",0.0011,0,0.00108,0.5,0.296296,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1040000,955556,1040000,955556,4444.44,24074.1,38148.1,0,0,0,,0,0,0,0.555556,0,-3,0.296296,0,0.703704,0.296296,0,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability3",0.0004,0,0.00036,0.555556,1,1,1,1,0.648148,0.166667,0.125819,0.0371755,0,,,,,0,0.111111,1,1,0.8125,0.25,0.034938,0.0521565,0,,,,,0,0,0.888889,0.625,1010000,710000,1010000,710000,280000,181666,98333.7,0,0,0,,0,0.111111,0,1,0,3,1,1,0,0,0,0,0.111111,0,0,0,0.333333,0.555556
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability2",0.0178,0,0.01776,0.570195,1,0.605856,1,1,0.675341,0.192069,0.135109,0.0676542,0.0427928,,,,,0.0045045,0.0878378,1,1,0.655502,0.349282,0.0984856,0.0599153,0.135135,,,,,0.027027,0.036036,0.272523,0.479339,1034900,819589,1034900,819589,145507,78282.5,76255.8,0,0,0.177928,64082.3,0.0315315,0.123874,0,1,0,2,1,0.605856,0,0.394144,0.0427928,0.0045045,0.0878378,0.135135,0.027027,0.036036,0.141892,0.130631
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability1",0.1033,0,0.10328,0.633876,0.984121,0.293184,1,1,0.556363,0.200132,0.155226,0.0806671,0.0890782,,,,,0.00464756,0.0460883,1,1,0.530303,0.426768,0.0910208,0.0586354,0.103796,,,,,0.00387297,0.00890782,0.036793,0.557895,1088830,848508,1088830,848508,62660.7,52493.2,33817.8,0,0,0.192874,51480.9,0.00852053,0.0549961,0,1,0,1,0.984121,0.293184,0.0158792,0.690937,0.0890782,0.00464756,0.0460883,0.103796,0.00387297,0.00890782,0.0162665,0.0205267
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability0",0.2621,0,0.26208,0.681344,0.953297,0.113706,1,1,0.305369,0.225503,0.153084,0.110638,0.085928,,,,,0.00289988,0.00534188,1,1,0.471354,0.467448,0.0514683,0.0359114,0.0169414,,,,,0.000457875,0.000457875,0.001679,0.636364,1110380,861469,1110380,861469,28147.9,44674.1,18215.1,0,0,0.102869,36943.6,0.00335775,0.00579976,0,1,0,0,0.953297,0.113706,0.0467033,0.839591,0.085928,0.00289988,0.00534188,0.0169414,0.000457875,0.000457875,0.0006105,0.0010684
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability-1",0.1031,0,0.10308,0.631678,0.868064,0.016298,1,1,0.198413,0.297619,0.0419023,0.141795,0.0155219,,,,,0,0.000776096,1,1,,,,,0,,,,,0,0,0,,1114680,870593,1114680,870593,14732.2,39207.4,15561.7,0,0,0.0155219,35312.5,0,0.000776096,0,1,0,-1,0.868064,0.016298,0.131936,0.851766,0.0155219,0,0.000776096,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability-2",0.016,0,0.016,0.550417,0.6675,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1090110,899875,1090110,899875,10012.5,27062.5,28262.5,0,0,0,,0,0,0,1,0,-2,0.6675,0,0.3325,0.6675,0,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability-3",0.0006,0,0.0006,0.533333,0.333333,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1045000,950000,1045000,950000,5000,13333.3,68666.7,0,0,0,,0,0,0,1,0,-3,0.333333,0,0.666667,0.333333,0,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability3",0.0004,0,0.00044,0.484848,1,0.909091,1,1,0.7,0.166667,0.134535,0.0242512,0,,,,,0,0,1,1,0.716667,0.233333,0.0861537,0.0555571,0.0909091,,,,,0,0,0.818182,0.333333,936818,797273,936818,797273,265909,202727,0,0,0,0.0909091,75000,0,0,0,0,0,3,1,0.909091,0,0.0909091,0,0,0,0.0909091,0,0,0.545455,0.272727
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability2",0.0155,0,0.01552,0.458333,1,0.752577,1,1,0.610731,0.186073,0.149998,0.0517871,0.123711,,,,,0.00257732,0.0850515,1,1,0.647619,0.284127,0.0834192,0.0543885,0.0824742,,,,,0.064433,0.0309278,0.363402,0.368794,999794,824768,999794,824768,175438,175232,0,0,0,0.206186,47187.5,0.0670103,0.115979,0,0,0,2,1,0.752577,0,0.247423,0.123711,0.00257732,0.0850515,0.0824742,0.064433,0.0309278,0.229381,0.134021
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability1",0.1016,0,0.1016,0.372441,0.824016,0.55748,1,1,0.381474,0.183263,0.138355,0.0463327,0.343701,,,,,0.00551181,0.046063,1,1,0.498382,0.400485,0.0775673,0.0705622,0.11063,,,,,0.00708661,0.00748031,0.037008,0.37234,1020070,891100,1020070,891100,88824.8,108900,0,0,0,0.454331,35550.3,0.0125984,0.0535433,0,0,0,1,0.824016,0.55748,0.175984,0.266535,0.343701,0.00551181,0.046063,0.11063,0.00708661,0.00748031,0.0232283,0.0137795
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability0",0.2594,0,0.2594,0.316577,0.448111,0.177949,1,1,0.246534,0.208983,0.122118,0.0957735,0.150501,,,,,0.00169622,0.00693909,1,1,0.431694,0.454918,0.0528254,0.047711,0.0171164,,,,,0.000308404,0.000154202,0.001234,0.5,1031450,941341,1031450,941341,27210.5,58658.8,0,0,0,0.167618,32256.2,0.00200463,0.00709329,0.000154202,0,0,0,0.448111,0.177949,0.551889,0.270162,0.150501,0.00169622,0.00693909,0.0171164,0.000308404,0.000154202,0.00061681,0.0006168
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability-1",0.1024,0,0.10236,0.370392,0.450176,0.0289175,1,1,0.175676,0.27027,0.0287467,0.134456,0.0289175,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1056100,934109,1056100,934109,9788.98,65891,0,0,0,0.0289175,33445.9,0,0,0,0,0,-1,0.450176,0.0289175,0.549824,0.421258,0.0289175,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability-2",0.017,0,0.01704,0.437793,0.455399,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1061480,931690,1061480,931690,6830.99,68309.9,0,0,0,0,,0,0,0,0,0,-2,0.455399,0,0.544601,0.455399,0,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability-3",0.0005,0,0.00048,0.458333,0.25,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1033750,962500,1033750,962500,3750,37500,0,0,0,0,,0,0,0,0,0,-3,0.25,0,0.75,0.25,0,0,0,0,0,0,0,0
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"soallroundshighcosts","0.0010150671057617044","Damages Strength1",0.2029,0,0.20292,0.508049,0.629213,0.236349,1,1,0.377259,0.201418,0.150722,0.083044,0.142519,,,,,0.00887049,0.00473093,1,1,0.518018,0.427928,0.0714486,0.0483036,0.0547999,,,,,0.00315395,0.000788488,0.021486,0.59633,1044550,912040,1044550,912040,43409.2,65636.2,13729.1,0,0,0.197319,40222.3,0.0120244,0.00551942,0.000197122,0.512911,0,-0.00118273,0.629213,0.236349,0.370787,0.392864,0.142519,0.00887049,0.00473093,0.0547999,0.00315395,0.000788488,0.00867337,0.0128129
"soallroundshighcosts","0.0010150671057617044","Damages Strength2",0.1956,0,0.19564,0.499284,0.678389,0.232059,1,1,0.397063,0.215712,0.153854,0.083816,0.134533,,,,,0.00265794,0.0130853,1,1,0.516667,0.409167,0.0817865,0.0630973,0.0537722,,,,,0.00449806,0.00306686,0.020446,0.47,1053510,902750,1053510,902750,43742.6,63278.5,13353.1,0,0,0.188305,41639.5,0.007156,0.0161521,0,0.499489,0,-0.0247393,0.678389,0.232059,0.321611,0.44633,0.134533,0.00265794,0.0130853,0.0537722,0.00449806,0.00306686,0.0108362,0.0096095
"soallroundshighcosts","0.0010150671057617044","Damages Strength3",0.1999,0,0.19992,0.504468,0.770308,0.193277,1,1,0.400621,0.189959,0.106072,0.0693797,0.108844,,,,,0,0.015006,1,1,0.563401,0.378482,0.0730019,0.0605224,0.0364146,,,,,0.00320128,0.00380152,0.02601,0.438462,1072530,887035,1072530,887035,40438.2,64760.4,10039.5,0,0,0.145258,37913.2,0.00320128,0.0188075,0,0.507803,0,0.00880352,0.770308,0.193277,0.229692,0.577031,0.108844,0,0.015006,0.0364146,0.00320128,0.00380152,0.0146058,0.0114046
"soallroundshighcosts","0.0010150671057617044","Damages Strength4",0.2003,0,0.20032,0.497504,0.804113,0.182308,1,1,0.405805,0.207192,0.122501,0.0840146,0.105232,,,,,0.000199681,0.0291534,1,1,0.578801,0.37099,0.0975291,0.0698834,0.0213658,,,,,0.00259585,0.00379393,0.019968,0.38,1081110,881595,1081110,881595,37296.3,59158.3,8728.04,0,0,0.126597,34996.1,0.00279553,0.0329473,0,0.498602,0,0.00539137,0.804113,0.182308,0.195887,0.621805,0.105232,0.000199681,0.0291534,0.0213658,0.00259585,0.00379393,0.0123802,0.0075879
"soallroundshighcosts","0.0010150671057617044","Damages Strength5",0.2012,0,0.2012,0.497979,0.816899,0.110338,1,1,0.372973,0.185285,0.153599,0.0558492,0.0737575,,,,,0,0.0163022,1,1,0.624183,0.279412,0.0964887,0.0492499,0.00675944,,,,,0.000596421,0.00337972,0.009543,0.208333,1093110,880368,1093110,880368,26522.9,47651.1,12922,0,0,0.0805169,27407.4,0.000596421,0.0196819,0,0.496819,0,0.00656064,0.816899,0.110338,0.183101,0.706561,0.0737575,0,0.0163022,0.00675944,0.000596421,0.00337972,0.00755467,0.0019881
"soallroundshighcosts","0.0010150671057617044","PDamagesSignal1",0.1986,0,0.19856,0.507353,0.611604,0.210314,1,1,0.369253,0.209451,0.132367,0.0871447,0.133763,,,,,0.00846092,0.00564061,1,1,0.515591,0.447312,0.0564957,0.0503096,0.0451249,,,,,0.0020145,0.000805802,0.014504,0.638889,1047340,914473,1047340,914473,38182.9,61693.2,12753.8,0,0,0.178888,40174.5,0.0104754,0.00644641,0.00020145,0.501007,0,-0.0139001,0.611604,0.210314,0.388396,0.401289,0.133763,0.00846092,0.00564061,0.0451249,0.0020145,0.000805802,0.00523771,0.0092667
"soallroundshighcosts","0.0010150671057617044","PDamagesSignal2",0.2032,0,0.20324,0.50141,0.657351,0.206259,1,1,0.389949,0.206743,0.201164,0.0819134,0.117693,,,,,0.00295217,0.00826609,1,1,0.506785,0.400763,0.0988878,0.057515,0.0509742,,,,,0.00610116,0.0017713,0.0185,0.542553,1054190,905669,1054190,905669,40143.7,60268.1,13691.2,0,0,0.168668,41190.2,0.00905334,0.0100374,0,0.508168,0,-0.00767565,0.657351,0.206259,0.342649,0.451092,0.117693,0.00295217,0.00826609,0.0509742,0.00610116,0.0017713,0.0084629,0.0100374
"soallroundshighcosts","0.0010150671057617044","PDamagesSignal3",0.1971,0,0.19712,0.501623,0.814529,0.243912,1,1,0.401276,0.196201,0.0755043,0.0728325,0.140828,,,,,0.000202922,0.0204951,1,1,0.569376,0.396552,0.0616825,0.0607384,0.0434253,,,,,0.00243506,0.00385552,0.03267,0.403727,1070400,881415,1070400,881415,48183.8,70331.3,10435.3,0,0,0.184253,38931.7,0.00263799,0.0243506,0,0.501218,0,0.00223214,0.814529,0.243912,0.185471,0.570617,0.140828,0.000202922,0.0204951,0.0434253,0.00243506,0.00385552,0.0194805,0.0131899
"soallroundshighcosts","0.0010150671057617044","PDamagesSignal4",0.2024,0,0.2024,0.49888,0.799605,0.170553,1,1,0.40112,0.202588,0.1429,0.0785263,0.0938735,,,,,0,0.0250988,1,1,0.538953,0.345466,0.0979733,0.0716265,0.0266798,,,,,0.00296443,0.00355731,0.018379,0.419355,1081790,882011,1081790,882011,36198.6,57742.6,10226.8,0,0,0.120553,35348.4,0.00296443,0.0286561,0,0.506324,0,0.00118577,0.799605,0.170553,0.200395,0.629051,0.0938735,0,0.0250988,0.0266798,0.00296443,0.00355731,0.0106719,0.0077075
"soallroundshighcosts","0.0010150671057617044","PDamagesSignal5",0.1987,0,0.19868,0.498188,0.817395,0.123012,1,1,0.400709,0.18958,0.150257,0.0610248,0.0789209,,,,,0.000201329,0.0187236,1,1,0.673333,0.312,0.106292,0.0485737,0.00644252,,,,,0.000402658,0.00483189,0.013489,0.238806,1091320,880021,1091320,880021,28656.1,50503.8,11635.8,0,0,0.0853634,27211.1,0.000603986,0.0235555,0,0.498893,0,0.0136904,0.817395,0.123012,0.182605,0.694383,0.0789209,0.000201329,0.0187236,0.00644252,0.000402658,0.00483189,0.0102678,0.0032213
"soallroundshighcosts","0.0010150671057617044","DDamagesSignal1",0.1975,0,0.19752,0.50297,0.63548,0.26367,1,1,0.391833,0.194444,0.150543,0.0758986,0.150871,,,,,0.00891049,0.0018226,1,1,0.52381,0.423942,0.0789991,0.0461037,0.0686513,,,,,0.00283516,0.000607533,0.029972,0.587838,1040100,910797,1040100,910797,49100.9,64586.9,15735.1,0,0,0.219522,40844.1,0.0117456,0.00243013,0,0.506075,0,-0.0113406,0.63548,0.26367,0.36452,0.37181,0.150871,0.00891049,0.0018226,0.0686513,0.00283516,0.000607533,0.0123532,0.0176185
"soallroundshighcosts","0.0010150671057617044","DDamagesSignal2",0.2037,0,0.20368,0.508281,0.694423,0.244305,1,1,0.40635,0.22508,0.147116,0.0965715,0.138845,,,,,0.00255302,0.0241555,1,1,0.531588,0.401912,0.0731129,0.0730908,0.0479183,,,,,0.00530244,0.00667714,0.018853,0.427083,1055490,899660,1055490,899660,44852.7,65355,13357.7,0,0,0.186764,41877,0.00785546,0.0308327,0.000196386,0.512372,0,0.00196386,0.694423,0.244305,0.305577,0.450118,0.138845,0.00255302,0.0241555,0.0479183,0.00530244,0.00667714,0.0108013,0.0080518
"soallroundshighcosts","0.0010150671057617044","DDamagesSignal3",0.1982,0,0.1982,0.497444,0.751362,0.172149,1,1,0.371434,0.174482,0.111134,0.0451826,0.104137,,,,,0.000201816,0.0012109,1,1,0.570707,0.390909,0.0826887,0.0489988,0.0347124,,,,,0.00302725,0.000201816,0.028658,0.471831,1071550,890528,1071550,890528,37919.3,62457.6,9358.73,0,0,0.13885,35846.7,0.00322906,0.00141271,0,0.498486,0,0.0024218,0.751362,0.172149,0.248638,0.579213,0.104137,0.000201816,0.0012109,0.0347124,0.00302725,0.000201816,0.0151362,0.0135217
"soallroundshighcosts","0.0010150671057617044","DDamagesSignal4",0.2023,0,0.20228,0.501318,0.799684,0.186276,1,1,0.407466,0.219038,0.125027,0.103629,0.111133,,,,,0.000197746,0.0387582,1,1,0.582878,0.369763,0.0947485,0.0894024,0.0156219,,,,,0.00177971,0.00613012,0.012656,0.203125,1081170,882876,1081170,882876,35950.2,57069.4,9980.72,0,0,0.126755,34574.9,0.00197746,0.0448883,0,0.504449,0,0.00652561,0.799684,0.186276,0.200316,0.613407,0.111133,0.000197746,0.0387582,0.0156219,0.00177971,0.00613012,0.010085,0.0025707
